ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
TX-115,Dawson County,Texas,16.85,72,-0.63,17.48
TX-117,Deaf Smith County,Texas,21.11,97,2.72,18.39
TX-119,Delta County,Texas,49.26,94,6.22,43.04
TX-121,Denton County,Texas,30.72,41,-4.26,34.98
TX-123,DeWitt County,Texas,30.53,50,-4.1,34.63
TX-125,Dickens County,Texas,23.4,87,1.71,21.69
TX-127,Dimmit County,Texas,14.88,24,-6.28,21.16
TX-129,Donley County,Texas,24.45,96,2.4,22.05
TX-131,Duval County,Texas,18.44,31,-5.3,23.74
TX-133,Eastland County,Texas,32.61,99,4.94,27.67
TX-135,Ector County,Texas,7.74,10,-6.11,13.85
TX-137,Edwards County,Texas,18.19,35,-5.33,23.52
TX-139,Ellis County,Texas,39.61,88,3.15,36.46
TX-141,El Paso County,Texas,5.02,9,-3.8,8.82
TX-143,Erath County,Texas,28.59,54,-1.19,29.78
TX-145,Falls County,Texas,32.79,53,-2.16,34.95
TX-147,Fannin County,Texas,43.04,78,1.91,41.13
TX-149,Fayette County,Texas,32.55,44,-4.9,37.45
TX-151,Fisher County,Texas,22.89,75,0.86,22.03
TX-153,Floyd County,Texas,20.76,74,-0.04,20.8
TX-155,Foard County,Texas,26.19,85,1.85,24.34
TX-157,Fort Bend County,Texas,43.85,60,-0.42,44.27
TX-159,Franklin County,Texas,50.44,99,6.49,43.95
TX-161,Freestone County,Texas,48.83,112,9.86,38.97
TX-163,Frio County,Texas,16.21,20,-7.99,24.2
TX-165,Gaines County,Texas,12.95,40,-3.08,16.03
TX-167,Galveston County,Texas,54.79,94,7.43,47.36
TX-169,Garza County,Texas,20.6,80,1,19.6
TX-171,Gillespie County,Texas,27.47,65,-1.57,29.04
TX-173,Glasscock County,Texas,15.4,49,-2.38,17.78
TX-175,Goliad County,Texas,31.45,62,-1.82,33.27
TX-177,Gonzales County,Texas,26.85,36,-6.94,33.79
TX-179,Gray County,Texas,27.99,114,5.78,22.21
TX-181,Grayson County,Texas,38.61,72,0.32,38.29
TX-183,Gregg County,Texas,53.33,104,8.26,45.07
TX-185,Grimes County,Texas,44.89,78,3.05,41.84
TX-187,Guadalupe County,Texas,26.68,47,-5.15,31.83
TX-189,Hale County,Texas,19.86,71,0.36,19.5
TX-191,Hall County,Texas,22.58,80,1.27,21.31
TX-193,Hamilton County,Texas,27.91,57,-2.03,29.94
TX-195,Hansford County,Texas,21.33,93,2.28,19.05
TX-197,Hardeman County,Texas,25.48,80,0.93,24.55
TX-199,Hardin County,Texas,67.9,116,15.38,52.52
TX-201,Harris County,Texas,49.75,77,3.14,46.61
TX-203,Harrison County,Texas,57.02,108,9.91,47.11
TX-205,Hartley County,Texas,20.37,102,3.02,17.35
TX-207,Haskell County,Texas,26.92,88,2.76,24.16
TX-209,Hays County,Texas,27.53,42,-5.44,32.97
TX-211,Hemphill County,Texas,25.77,101,3.25,22.52
TX-213,Henderson County,Texas,51.22,115,10.28,40.94
TX-215,Hidalgo County,Texas,25.66,95,2.89,22.77
TX-217,Hill County,Texas,36.7,80,1.87,34.83
TX-219,Hockley County,Texas,17.78,72,-0.51,18.29
TX-221,Hood County,Texas,33.25,83,2.09,31.16
TX-223,Hopkins County,Texas,49.44,96,6.74,42.7
TX-225,Houston County,Texas,56.89,120,12.77,44.12
TX-227,Howard County,Texas,17.8,66,-0.79,18.59
TX-229,Hudspeth County,Texas,6.55,18,-3.8,10.35
TX-231,Hunt County,Texas,45.47,91,4.91,40.56
TX-233,Hutchinson County,Texas,23.9,109,4.48,19.42
TX-235,Irion County,Texas,20.99,83,0.94,20.05
TX-237,Jack County,Texas,38.05,112,7.94,30.11
TX-239,Jackson County,Texas,40.64,71,0.74,39.9
TX-241,Jasper County,Texas,65.42,112,11.23,54.19
TX-243,Jeff Davis County,Texas,11.43,27,-3.42,14.85
TX-245,Jefferson County,Texas,55.13,75,2.61,52.52
TX-247,Jim Hogg County,Texas,19.21,51,-2.64,21.85
TX-249,Jim Wells County,Texas,20.81,35,-5.55,26.36
TX-251,Johnson County,Texas,32.71,53,-0.83,33.54
TX-253,Jones County,Texas,27.74,95,4.14,23.6
TX-255,Karnes County,Texas,25.83,44,-4.37,30.2
TX-257,Kaufman County,Texas,42.16,79,2.78,39.38
TX-259,Kendall County,Texas,28.86,58,-2.33,31.19
TX-261,Kenedy County,Texas,30.63,102,5.05,25.58
TX-263,Kent County,Texas,24.29,97,3.43,20.86
TX-265,Kerr County,Texas,23.31,40,-5.26,28.57
TX-267,Kimble County,Texas,24.39,65,-1.31,25.7
TX-269,King County,Texas,24.9,86,2.18,22.72
TX-271,Kinney County,Texas,15.02,24,-6.5,21.52
TX-273,Kleberg County,Texas,21.05,34,-5.82,26.87
TX-275,Knox County,Texas,26.65,81,2.51,24.14
TX-277,Lamar County,Texas,47.55,85,3.34,44.21
TX-279,Lamb County,Texas,19.43,76,0.9,18.53
TX-281,Lampasas County,Texas,25.26,39,-4.25,29.51
TX-283,La Salle County,Texas,16.14,26,-6.03,22.17
TX-285,Lavaca County,Texas,30.7,32,-7.01,37.71
TX-287,Lee County,Texas,36.39,62,0.2,36.19
TX-289,Leon County,Texas,47.32,99,6.69,40.63
TX-291,Liberty County,Texas,59.38,101,9.64,49.74
TX-293,Limestone County,Texas,38.88,76,1.6,37.28
TX-295,Lipscomb County,Texas,22.59,78,0.71,21.88
TX-297,Live Oak County,Texas,21.08,32,-5.84,26.92
TX-299,Llano County,Texas,26.31,58,-2.06,28.37
TX-301,Loving County,Texas,10.18,56,-1.38,11.56
TX-303,Lubbock County,Texas,19.49,79,0.48,19.01
TX-305,Lynn County,Texas,17.7,66,-0.94,18.64
TX-307,McCulloch County,Texas,20.43,30,-5.22,25.65
TX-309,McLennan County,Texas,31.54,50,-2.12,33.66
TX-311,McMullen County,Texas,17.06,22,-6.83,23.89
TX-313,Madison County,Texas,47.8,92,6.5,41.3
TX-315,Marion County,Texas,56.39,102,9.4,46.99
TX-317,Martin County,Texas,13.68,45,-3,16.68
TX-319,Mason County,Texas,26.07,64,-0.62,26.69
TX-321,Matagorda County,Texas,48.36,91,5.94,42.42
TX-323,Maverick County,Texas,14.71,33,-5.66,20.37
TX-325,Medina County,Texas,17.47,13,-10.06,27.53
TX-327,Menard County,Texas,22.08,48,-3.21,25.29
TX-329,Midland County,Texas,10.3,21,-5.15,15.45
TX-331,Milam County,Texas,33.08,52,-1.78,34.86
TX-333,Mills County,Texas,25.12,46,-2.98,28.1
TX-335,Mitchell County,Texas,18.44,56,-2.11,20.55
TX-337,Montague County,Texas,43.59,118,11.14,32.45
TX-339,Montgomery County,Texas,53.49,94,7.5,45.99
TX-341,Moore County,Texas,21.59,100,3.07,18.52
TX-343,Morris County,Texas,55.06,106,9.22,45.84
TX-345,Motley County,Texas,22.14,74,0.6,21.54
TX-347,Nacogdoches County,Texas,62.29,121,14.74,47.55
TX-349,Navarro County,Texas,46.02,108,8.44,37.58
TX-351,Newton County,Texas,65.07,103,9.56,55.51
TX-353,Nolan County,Texas,21.6,59,-1.5,23.1
TX-355,Nueces County,Texas,23.95,39,-4.79,28.74
TX-357,Ochiltree County,Texas,22.65,91,2.19,20.46
TX-359,Oldham County,Texas,21.95,108,4.21,17.74
TX-361,Orange County,Texas,57.28,76,2.23,55.05
TX-363,Palo Pinto County,Texas,31.68,88,2.19,29.49
TX-365,Panola County,Texas,58.69,111,11.06,47.63
TX-367,Parker County,Texas,30.7,56,-1.17,31.87
TX-369,Parmer County,Texas,19.73,86,1.95,17.78
TX-371,Pecos County,Texas,9.53,23,-3.98,13.51
TX-373,Polk County,Texas,64.64,119,14.87,49.77
TX-375,Potter County,Texas,22.08,99,3.07,19.01
TX-377,Presidio County,Texas,8.18,9,-5.23,13.41
TX-379,Rains County,Texas,49.91,109,8.81,41.1
TX-381,Randall County,Texas,22.18,97,2.43,19.75
TX-383,Reagan County,Texas,15.89,51,-1.66,17.55
TX-385,Real County,Texas,19.63,27,-7.35,26.98
TX-387,Red River County,Texas,53.46,97,7.24,46.22
TX-389,Reeves County,Texas,9.4,42,-2.13,11.53
TX-391,Refugio County,Texas,29.58,48,-4.22,33.8
TX-393,Roberts County,Texas,26.55,114,5.58,20.97
TX-395,Robertson County,Texas,34.64,51,-2.86,37.5
TX-397,Rockwall County,Texas,38.73,65,-0.32,39.05
TX-399,Runnels County,Texas,26.22,87,2.36,23.86
TX-401,Rusk County,Texas,55.33,109,9.7,45.63
TX-403,Sabine County,Texas,68.47,122,16.4,52.07
TX-405,San Augustine County,Texas,64.27,119,13.61,50.66
TX-407,San Jacinto County,Texas,57.62,106,9.82,47.8
TX-409,San Patricio County,Texas,25.43,37,-5.22,30.65
TX-411,San Saba County,Texas,24.39,46,-3.23,27.62
TX-413,Schleicher County,Texas,20.6,59,-1.46,22.06
TX-415,Scurry County,Texas,20.52,69,-0.09,20.61
TX-417,Shackelford County,Texas,32.86,112,7.22,25.64
TX-419,Shelby County,Texas,65.83,124,16.72,49.11
TX-421,Sherman County,Texas,19.52,92,1.71,17.81
TX-423,Smith County,Texas,52.42,107,9.05,43.37
TX-425,Somervell County,Texas,36.01,94,4.75,31.26
TX-427,Starr County,Texas,20.24,73,0.1,20.14
TX-429,Stephens County,Texas,34.39,111,7.49,26.9
TX-431,Sterling County,Texas,19.18,65,-0.96,20.14
TX-433,Stonewall County,Texas,26.43,98,4.05,22.38
TX-435,Sutton County,Texas,19.67,53,-2.86,22.53
TX-437,Swisher County,Texas,22.2,93,2.23,19.97
TX-439,Tarrant County,Texas,30.22,41,-3.34,33.56
TX-441,Taylor County,Texas,27.51,92,3.32,24.19
TX-443,Terrell County,Texas,10.26,34,-3.43,13.69
TX-445,Terry County,Texas,15.57,57,-1.93,17.5
TX-447,Throckmorton County,Texas,33.4,111,7.27,26.13
TX-449,Titus County,Texas,52.95,105,7.85,45.1
TX-451,Tom Green County,Texas,23.21,77,1.23,21.98
TX-453,Travis County,Texas,25.9,35,-6.81,32.71
TX-455,Trinity County,Texas,60.61,119,13.87,46.74
TX-457,Tyler County,Texas,67.36,119,15.13,52.23
TX-459,Upshur County,Texas,52.56,103,8.1,44.46
TX-461,Upton County,Texas,10.06,19,-5.05,15.11
TX-463,Uvalde County,Texas,18.47,29,-6.98,25.45
TX-465,Val Verde County,Texas,11.52,17,-6.55,18.07
TX-467,Van Zandt County,Texas,51.02,113,9.72,41.3
TX-469,Victoria County,Texas,38.25,75,1.54,36.71
TX-471,Walker County,Texas,52.95,101,9.1,43.85
TX-473,Waller County,Texas,41.9,64,-0.31,42.21
TX-475,Ward County,Texas,8.29,29,-3.33,11.62
TX-477,Washington County,Texas,38.4,65,-0.62,39.02
TX-479,Webb County,Texas,13.14,13,-7.46,20.6
TX-481,Wharton County,Texas,41.15,66,-0.43,41.58
TX-483,Wheeler County,Texas,28.11,109,4.71,23.4
TX-485,Wichita County,Texas,35.78,110,7.57,28.21
TX-487,Wilbarger County,Texas,29.73,96,3.68,26.05
TX-489,Willacy County,Texas,34.8,121,9.77,25.03
TX-491,Williamson County,Texas,28.4,44,-4.55,32.95
TX-493,Wilson County,Texas,23.91,37,-5.92,29.83
TX-495,Winkler County,Texas,8.11,22,-4.33,12.44
TX-497,Wise County,Texas,33.8,78,1.45,32.35
TX-499,Wood County,Texas,51.27,107,8.88,42.39
TX-501,Yoakum County,Texas,13.53,42,-3.35,16.88
TX-503,Young County,Texas,36.41,114,8.62,27.79
TX-505,Zapata County,Texas,13.95,19,-4.97,18.92
TX-507,Zavala County,Texas,16.04,28,-6.18,22.22
UT-001,Beaver County,Utah,10.01,26,-2.54,12.55
UT-003,Box Elder County,Utah,8.42,6,-3.59,12.01
UT-005,Cache County,Utah,23.19,31,-4.74,27.93
UT-007,Carbon County,Utah,11.23,26,-3.49,14.72
UT-009,Daggett County,Utah,12.09,20,-3,15.09
UT-011,Davis County,Utah,20.03,18,-5.28,25.31
UT-013,Duchesne County,Utah,12.78,12,-4.97,17.75
UT-015,Emery County,Utah,7,26,-2.39,9.39
UT-017,Garfield County,Utah,8.55,13,-4.47,13.02
UT-019,Grand County,Utah,8.08,19,-3.81,11.89
UT-021,Iron County,Utah,10.28,18,-4.25,14.53
UT-023,Juab County,Utah,9.12,23,-2.57,11.69
UT-025,Kane County,Utah,8,14,-4.15,12.15
UT-027,Millard County,Utah,9.14,53,-0.7,9.84
UT-029,Morgan County,Utah,20.93,22,-5.08,26.01
UT-031,Piute County,Utah,13.03,24,-3.91,16.94
UT-033,Rich County,Utah,13.62,23,-3.09,16.71
UT-035,Salt Lake County,Utah,18.11,24,-3.98,22.09
UT-037,San Juan County,Utah,6.75,13,-3.91,10.66
UT-039,Sanpete County,Utah,17.04,41,-2.47,19.51
UT-041,Sevier County,Utah,13.75,32,-2.53,16.28
UT-043,Summit County,Utah,20.96,16,-5.92,26.88
UT-045,Tooele County,Utah,6.87,7,-3.34,10.21
UT-047,Uintah County,Utah,8.43,13,-3.75,12.18
UT-049,Utah County,Utah,16.64,42,-2.41,19.05
UT-051,Wasatch County,Utah,20.66,29,-4.4,25.06
UT-053,Washington County,Utah,9.27,11,-5.84,15.11
UT-055,Wayne County,Utah,6.68,24,-2.53,9.21
UT-057,Weber County,Utah,20.68,15,-6.16,26.84
VT-001,Addison County,Vermont,41.71,92,3.46,38.25
VT-003,Bennington County,Vermont,49.89,91,4.26,45.63
VT-005,Caledonia County,Vermont,46.81,110,6.4,40.41
VT-007,Chittenden County,Vermont,42.75,99,4.41,38.34
VT-009,Essex County,Vermont,47.16,104,5.21,41.95
VT-011,Franklin County,Vermont,45.76,99,3.99,41.77
VT-013,Grand Isle County,Vermont,37.72,90,2.99,34.73
VT-015,Lamoille County,Vermont,48.94,102,5.33,43.61
VT-017,Orange County,Vermont,44.2,98,4.83,39.37
VT-019,Orleans County,Vermont,49.66,109,6.1,43.56
VT-021,Rutland County,Vermont,42.36,72,1.24,41.12
VT-023,Washington County,Vermont,46.98,105,6.48,40.5
VT-025,Windham County,Vermont,48.02,77,1.87,46.15
VT-027,Windsor County,Vermont,44.03,81,2.14,41.89
VA-001,Accomack County,Virginia,45.2,90,3.44,41.76
VA-003,Albemarle County,Virginia,48.48,105,5.99,42.49
VA-005,Alleghany County,Virginia,48.39,122,8.34,40.05
VA-007,Amelia County,Virginia,50.14,111,7.08,43.06
VA-009,Amherst County,Virginia,51.89,113,7.24,44.65
VA-011,Appomattox County,Virginia,51.17,119,9.11,42.06
VA-013,Arlington County,Virginia,39.61,47,-2.05,41.66
VA-015,Augusta County,Virginia,45.34,107,5.2,40.14
VA-017,Bath County,Virginia,48.68,114,7.02,41.66
VA-019,Bedford County,Virginia,50.91,114,7.51,43.4
VA-021,Bland County,Virginia,46.62,103,5.54,41.08
VA-023,Botetourt County,Virginia,47.59,110,6.17,41.42
VA-025,Brunswick County,Virginia,49.15,99,4.87,44.28
VA-027,Buchanan County,Virginia,54.42,120,9.72,44.7
VA-029,Buckingham County,Virginia,48.1,101,5.61,42.49
VA-031,Campbell County,Virginia,49.4,112,7.35,42.05
VA-033,Caroline County,Virginia,40.94,49,-1.72,42.66
VA-035,Carroll County,Virginia,50.47,91,4.64,45.83
VA-036,Charles City County,Virginia,52.19,113,8.6,43.59
VA-037,Charlotte County,Virginia,51.58,116,9.09,42.49
VA-041,Chesterfield County,Virginia,48.94,99,5.79,43.15
VA-043,Clarke County,Virginia,42.27,102,4.29,37.98
VA-045,Craig County,Virginia,45.07,92,3.97,41.1
VA-047,Culpeper County,Virginia,41.97,72,1.28,40.69
VA-049,Cumberland County,Virginia,49.69,108,6.94,42.75
VA-051,Dickenson County,Virginia,50.99,111,7.01,43.98
VA-053,Dinwiddie County,Virginia,49.59,99,5.94,43.65
VA-057,Essex County,Virginia,44.55,72,1.52,43.03
VA-059,Fairfax County,Virginia,37.8,38,-3.21,41.01
VA-061,Fauquier County,Virginia,39.37,57,-0.79,40.16
VA-063,Floyd County,Virginia,48.43,89,3.37,45.06
VA-065,Fluvanna County,Virginia,47.75,97,5.4,42.35
VA-067,Franklin County,Virginia,49.95,110,6.59,43.36
VA-069,Frederick County,Virginia,41.54,105,4.65,36.89
VA-071,Giles County,Virginia,43.86,88,3.06,40.8
VA-073,Gloucester County,Virginia,49.78,98,5.68,44.1
VA-075,Goochland County,Virginia,47.55,96,4.81,42.74
VA-077,Grayson County,Virginia,51.98,109,6.45,45.53
VA-079,Greene County,Virginia,47.79,99,5.02,42.77
VA-081,Greensville County,Virginia,51.95,106,7.25,44.7
VA-083,Halifax County,Virginia,50.23,113,7.21,43.02
VA-085,Hanover County,Virginia,45.9,78,2.86,43.04
VA-087,Henrico County,Virginia,48.13,94,5.02,43.11
VA-089,Henry County,Virginia,48.04,86,2.97,45.07
VA-091,Highland County,Virginia,45.32,74,1.54,43.78
VA-093,Isle of Wight County,Virginia,51.98,104,5.88,46.1
VA-095,James City County,Virginia,51.63,107,7.27,44.36
VA-097,King and Queen County,Virginia,49.46,99,5.79,43.67
VA-099,King George County,Virginia,35.3,23,-6.52,41.82
VA-101,King William County,Virginia,49.2,100,5.75,43.45
VA-103,Lancaster County,Virginia,47.49,86,3.95,43.54
VA-105,Lee County,Virginia,57.8,111,7.5,50.3
VA-107,Loudoun County,Virginia,38.06,41,-2,40.06
VA-109,Louisa County,Virginia,45.66,83,2.85,42.81
VA-111,Lunenburg County,Virginia,50.65,111,7.46,43.19
VA-113,Madison County,Virginia,46.07,94,4.22,41.85
VA-115,Mathews County,Virginia,48.48,95,4.83,43.65
VA-117,Mecklenburg County,Virginia,49.82,104,6.07,43.75
VA-119,Middlesex County,Virginia,49.36,100,5.61,43.75
VA-121,Montgomery County,Virginia,43.26,90,2.98,40.28
VA-125,Nelson County,Virginia,51.06,109,6.79,44.27
VA-127,New Kent County,Virginia,51.46,108,7.65,43.81
VA-131,Northampton County,Virginia,45.58,90,3.32,42.26
VA-133,Northumberland County,Virginia,42.26,56,-0.68,42.94
VA-135,Nottoway County,Virginia,49.75,107,6.54,43.21
VA-137,Orange County,Virginia,43.98,81,2.03,41.95
VA-139,Page County,Virginia,44.08,97,4.6,39.48
VA-141,Patrick County,Virginia,51.78,78,2.21,49.57
VA-143,Pittsylvania County,Virginia,49.04,102,5.94,43.1
VA-145,Powhatan County,Virginia,49.03,102,6.21,42.82
VA-147,Prince Edward County,Virginia,51.93,120,9.31,42.62
VA-149,Prince George County,Virginia,53.44,117,9.87,43.57
VA-153,Prince William County,Virginia,35.81,29,-4.73,40.54
VA-155,Pulaski County,Virginia,42.69,91,2.99,39.7
VA-157,Rappahannock County,Virginia,42.43,89,3.05,39.38
VA-159,Richmond County,Virginia,43.42,68,0.4,43.02
VA-161,Roanoke County,Virginia,46.22,95,4.46,41.76
VA-163,Rockbridge County,Virginia,49.35,119,7.96,41.39
VA-165,Rockingham County,Virginia,43.89,100,4.83,39.06
VA-167,Russell County,Virginia,54.06,123,9.5,44.56
VA-169,Scott County,Virginia,52.3,103,5.26,47.04
VA-171,Shenandoah County,Virginia,40.8,99,4.59,36.21
VA-173,Smyth County,Virginia,54.63,124,9.75,44.88
VA-175,Southampton County,Virginia,53.14,111,7,46.14
VA-177,Spotsylvania County,Virginia,39.49,46,-2.92,42.41
VA-179,Stafford County,Virginia,35.31,23,-6.01,41.32
VA-181,Surry County,Virginia,54.02,119,9.48,44.54
VA-183,Sussex County,Virginia,54.55,120,9.95,44.6
VA-185,Tazewell County,Virginia,56.05,126,10.77,45.28
VA-187,Warren County,Virginia,42.4,104,5.46,36.94
VA-191,Washington County,Virginia,52.47,119,7.76,44.71
VA-193,Westmoreland County,Virginia,38.6,36,-3.77,42.37
VA-195,Wise County,Virginia,55.68,115,8.18,47.5
VA-197,Wythe County,Virginia,46.48,109,6.27,40.21
VA-199,York County,Virginia,48.72,88,4.29,44.43
VA-510,Alexandria City,Virginia,39.56,49,-1.86,41.42
VA-520,Bristol City,Virginia,49.13,102,4.61,44.52
VA-530,Buena Vista City,Virginia,48.71,111,7.14,41.57
VA-540,Charlottesville City,Virginia,48.82,103,5.89,42.93
VA-550,Chesapeake City,Virginia,45.38,51,-1.23,46.61
VA-570,Colonial Heights City,Virginia,51.19,108,8.17,43.02
VA-580,Covington City,Virginia,46.99,122,8.43,38.56
VA-590,Danville City,Virginia,50.13,111,7.08,43.05
VA-595,Emporia City,Virginia,52.54,108,7.92,44.62
VA-600,Fairfax City,Virginia,38.32,44,-2.96,41.28
VA-610,Falls Church City,Virginia,39.18,43,-2.64,41.82
VA-620,Franklin City,Virginia,53.16,105,6.11,47.05
VA-630,Fredericksburg City,Virginia,35.86,26,-5.86,41.72
VA-640,Galax City,Virginia,50.66,107,6.32,44.34
VA-650,Hampton City,Virginia,44.85,67,0.47,44.38
VA-660,Harrisonburg City,Virginia,41.91,97,4.16,37.75
VA-670,Hopewell City,Virginia,52.75,115,9.55,43.2
VA-680,Lynchburg City,Virginia,49.99,114,7.61,42.38
VA-683,Manassas City,Virginia,35.45,26,-4.62,40.07
VA-685,Manassas Park City,Virginia,35.88,28,-4.43,40.31
VA-690,Martinsville City,Virginia,47.61,85,2.8,44.81
VA-700,Newport News City,Virginia,47.61,82,2.67,44.94
VA-710,Norfolk City,Virginia,43.18,51,-1.81,44.99
VA-720,Norton City,Virginia,55.16,112,8.24,46.92
VA-730,Petersburg City,Virginia,52.01,111,8.69,43.32
VA-735,Poquoson City,Virginia,45.14,72,1.24,43.9
VA-740,Portsmouth City,Virginia,44.94,55,-0.78,45.72
VA-750,Radford City,Virginia,41.69,83,2.45,39.24
VA-760,Richmond City,Virginia,47.62,93,4.6,43.02
VA-770,Roanoke City,Virginia,45.49,96,4.34,41.15
VA-775,Salem City,Virginia,45.32,97,4.41,40.91
VA-790,Staunton City,Virginia,42.68,110,5.29,37.39
VA-800,Suffolk City,Virginia,50.21,83,2.92,47.29
VA-810,Virginia Beach City,Virginia,42.1,43,-3.18,45.28
VA-820,Waynesboro City,Virginia,46.57,118,7.3,39.27
VA-830,Williamsburg City,Virginia,50.85,100,6.26,44.59
VA-840,Winchester City,Virginia,43.46,110,6.12,37.34
WA-001,Adams County,Washington,12.13,97,1.29,10.84
WA-003,Asotin County,Washington,12.8,5,-4.45,17.25
WA-005,Benton County,Washington,10.11,108,1.96,8.15
WA-007,Chelan County,Washington,30.86,20,-6.34,37.2
WA-009,Clallam County,Washington,81.15,45,-6.95,88.1
WA-011,Clark County,Washington,58.5,35,-7.33,65.83
WA-013,Columbia County,Washington,23.26,32,-3.55,26.81
WA-015,Cowlitz County,Washington,68.94,35,-7.68,76.62
WA-017,Douglas County,Washington,10.9,55,-0.52,11.42
WA-019,Ferry County,Washington,17.26,42,-1.73,18.99
WA-021,Franklin County,Washington,11.31,110,2.2,9.11
WA-023,Garfield County,Washington,17.14,33,-2.38,19.52
WA-025,Grant County,Washington,8.29,70,0,8.29
WA-027,Grays Harbor County,Washington,85.81,38,-9.54,95.35
WA-029,Island County,Washington,23.57,32,-2.47,26.04
WA-031,Jefferson County,Washington,98.73,39,-8.85,107.58
WA-033,King County,Washington,60.85,19,-12.08,72.93
WA-035,Kitsap County,Washington,38.19,35,-3.96,42.15
WA-037,Kittitas County,Washington,26.6,17,-6.57,33.17
WA-039,Klickitat County,Washington,21.95,63,-0.57,22.52
WA-041,Lewis County,Washington,61.05,26,-11.07,72.12
WA-043,Lincoln County,Washington,12.62,62,-0.39,13.01
WA-045,Mason County,Washington,81.37,44,-6.89,88.26
WA-047,Okanogan County,Washington,20.02,28,-2.66,22.68
WA-049,Pacific County,Washington,75.22,21,-14.65,89.87
WA-051,Pend Oreille County,Washington,29.99,28,-4.05,34.04
WA-053,Pierce County,Washington,54.03,24,-9.61,63.64
WA-055,San Juan County,Washington,30.48,90,2.08,28.4
WA-057,Skagit County,Washington,71.38,45,-5.08,76.46
WA-059,Skamania County,Washington,82.11,39,-8.73,90.84
WA-061,Snohomish County,Washington,70.59,22,-10.57,81.16
WA-063,Spokane County,Washington,18.44,36,-1.65,20.09
WA-065,Stevens County,Washington,20.26,31,-2.45,22.71
WA-067,Thurston County,Washington,43.29,27,-7.34,50.63
WA-069,Wahkiakum County,Washington,64.94,16,-18.2,83.14
WA-071,Walla Walla County,Washington,14.25,63,-0.48,14.73
WA-073,Whatcom County,Washington,65.54,53,-2.79,68.33
WA-075,Whitman County,Washington,16.68,55,-0.66,17.34
WA-077,Yakima County,Washington,23.1,33,-3.04,26.14
WV-001,Barbour County,West Virginia,47.47,62,-0.18,47.65
WV-003,Berkeley County,West Virginia,38.54,70,0.82,37.72
WV-005,Boone County,West Virginia,45.77,60,-0.19,45.96
WV-007,Braxton County,West Virginia,42.77,29,-3.93,46.7
WV-009,Brooke County,West Virginia,31.9,6,-7.6,39.5
WV-011,Cabell County,West Virginia,42.91,61,0.33,42.58
WV-013,Calhoun County,West Virginia,39.41,22,-5.55,44.96
WV-015,Clay County,West Virginia,44.23,46,-2.03,46.26
WV-017,Doddridge County,West Virginia,41.28,31,-4.1,45.38
WV-019,Fayette County,West Virginia,48.15,79,1.4,46.75
WV-021,Gilmer County,West Virginia,39.08,19,-6.79,45.87
WV-023,Grant County,West Virginia,39.99,85,1.78,38.21
WV-025,Greenbrier County,West Virginia,50.65,113,6.19,44.46
WV-027,Hampshire County,West Virginia,37.46,72,1.02,36.44
WV-029,Hancock County,West Virginia,34.23,27,-3.99,38.22
WV-031,Hardy County,West Virginia,40.46,90,2.95,37.51
WV-033,Harrison County,West Virginia,41.72,37,-2.77,44.49
WV-035,Jackson County,West Virginia,40.07,37,-2.54,42.61
WV-037,Jefferson County,West Virginia,39.96,79,1.35,38.61
WV-039,Kanawha County,West Virginia,44.67,61,-0.25,44.92
WV-041,Lewis County,West Virginia,44.24,38,-2.9,47.14
WV-043,Lincoln County,West Virginia,44.53,65,0.43,44.1
WV-045,Logan County,West Virginia,48.03,74,1.74,46.29
WV-047,McDowell County,West Virginia,49.06,97,4.52,44.54
WV-049,Marion County,West Virginia,43.21,57,-0.59,43.8
WV-051,Marshall County,West Virginia,37.03,19,-5.8,42.83
WV-053,Mason County,West Virginia,40.88,49,-0.63,41.51
WV-055,Mercer County,West Virginia,42.83,78,1.58,41.25
WV-057,Mineral County,West Virginia,36.84,71,0.75,36.09
WV-059,Mingo County,West Virginia,49.59,91,4.15,45.44
WV-061,Monongalia County,West Virginia,46,80,2.38,43.62
WV-063,Monroe County,West Virginia,46.2,110,5.65,40.55
WV-065,Morgan County,West Virginia,36.88,59,-0.26,37.14
WV-067,Nicholas County,West Virginia,48.91,60,-0.22,49.13
WV-069,Ohio County,West Virginia,32.12,5,-8.64,40.76
WV-071,Pendleton County,West Virginia,42.35,87,3.11,39.24
WV-073,Pleasants County,West Virginia,42.36,58,-0.66,43.02
WV-075,Pocahontas County,West Virginia,50.89,78,1.89,49
WV-077,Preston County,West Virginia,50.86,76,1.63,49.23
WV-079,Putnam County,West Virginia,40.84,42,-2.3,43.14
WV-081,Raleigh County,West Virginia,46.75,78,1.41,45.34
WV-083,Randolph County,West Virginia,53.6,66,-0.04,53.64
WV-085,Ritchie County,West Virginia,40.82,33,-3.6,44.42
WV-087,Roane County,West Virginia,40.73,31,-3.3,44.03
WV-089,Summers County,West Virginia,45.44,106,5.05,40.39
WV-091,Taylor County,West Virginia,44.32,60,-0.63,44.95
WV-093,Tucker County,West Virginia,51.89,74,1.32,50.57
WV-095,Tyler County,West Virginia,41.42,41,-2.55,43.97
WV-097,Upshur County,West Virginia,49.59,50,-1.79,51.38
WV-099,Wayne County,West Virginia,47.56,88,3.7,43.86
WV-101,Webster County,West Virginia,52.85,50,-1.82,54.67
WV-103,Wetzel County,West Virginia,42.37,42,-2.51,44.88
